Time,Vsa,Isa,Pmax,Psa,Psaold,Dp
9337.000001,17.50417255,1.123078434,19.72296037,19.6585587,22.07810331,-2.419544619
9338.000001,16.61131173,1.187372273,19.72349128,19.72381097,23.41950626,-3.695695293
9339.000001,15.71631751,1.25178733,19.72455091,19.67348713,24.62702193,-4.953534797
9340.000001,16.61148062,1.187448795,19.72508035,19.72528265,23.42276311,-3.697480463
9341.000001,17.50451484,1.123230803,19.72613702,19.66161026,22.08452628,-2.422916021
9342.000001,16.61165097,1.187525214,19.72666425,19.72675437,23.42601821,-3.699263835
9343.000001,15.71665396,1.251940837,19.72719148,19.67632091,24.63358967,-4.95726876
9344.000001,16.61181985,1.18760174,19.72824372,19.72822616,23.42927571,-3.701049554
9345.000001,17.50485713,1.123383168,19.72876947,19.66466186,22.09095014,-2.426288278
9346.000001,16.61199021,1.187678155,19.72981876,19.72969788,23.43253118,-3.702833297
9347.000001,15.71699039,1.252094343,19.7303423,19.67915476,24.64015835,-4.961003589
9348.000001,16.61215907,1.187754677,19.73086583,19.73116963,23.43578901,-3.704619381
9349.000001,17.50519941,1.123535533,19.73191069,19.66771355,22.09737503,-2.429661476
9350.000001,16.61232943,1.187831089,19.73243275,19.73264136,23.43904487,-3.706403515
9351.000001,15.71732681,1.252247843,19.73347466,19.6819886,24.64672776,-4.964739169
9352.000001,16.61249828,1.187907607,19.73399451,19.73411308,23.44230304,-3.708189965
9353.000001,17.50554169,1.123687888,19.73451435,19.67076517,22.10380057,-2.433035399
9354.000001,16.61266863,1.187984019,19.73555184,19.73558485,23.4455594,-3.709974557
9355.000001,15.71766323,1.252401336,19.7360702,19.68482243,24.65329791,-4.96847548
9356.000001,16.61283748,1.188060534,19.73710473,19.73705657,23.44881797,-3.711761398
9357.000001,17.50588394,1.123840242,19.73762089,19.67381684,22.11022708,-2.436410239
9358.000001,16.61300783,1.188136942,19.73865247,19.73852832,23.45207468,-3.713546358
9359.000001,15.71799964,1.252554828,19.73916715,19.68765634,24.659869,-4.97221266
9360.000001,16.61317667,1.188213457,19.73968183,19.74000008,23.45533374,-3.715333657
9361.000001,17.5061413,1.123953425,19.73968183,19.67608747,22.11500591,-2.438918433
9362.000001,16.61317746,1.188211556,19.73968183,19.73996944,23.4552598,-3.715290364
9363.000001,15.71808414,1.252590916,19.73968183,19.68832941,24.66142257,-4.97309316
9364.000001,16.61317516,1.188209708,19.73968183,19.73993601,23.4551836,-3.715247592
9365.000001,17.50613633,1.12394898,19.73968183,19.67600407,22.11482471,-2.438820635
9366.000001,16.61317433,1.188207747,19.73968183,19.73990244,23.45510501,-3.715202564
9367.000001,15.7180829,1.252587765,19.73968183,19.68827833,24.66129655,-4.97301822
9368.000001,16.613172,1.188205886,19.73968183,19.73986876,23.45502824,-3.715159489
9369.000001,17.5061313,1.123944521,19.73968183,19.67592036,22.11464288,-2.438722524
9370.000001,16.61317116,1.188203917,19.73968183,19.73983505,23.45494932,-3.715114277
9371.000001,15.71808162,1.252584594,19.73968183,19.68822688,24.66116968,-4.972942794
9372.000001,16.61316882,1.188202049,19.73998947,19.73980123,23.45487227,-3.715071039
9373.000001,17.50612625,1.123940049,19.73998947,19.6758364,22.11446052,-2.438624127
9374.000001,16.61316795,1.188200073,19.73998947,19.73976737,23.45479303,-3.71502566
9375.000001,15.7180803,1.252581406,19.73998947,19.68817512,24.66104208,-4.972866954
9376.000001,16.61316559,1.188198198,19.73998947,19.73973342,23.45471568,-3.714982258
9377.000001,17.50612115,1.123935562,19.73998947,19.67575211,22.11427751,-2.438525396
9378.000001,16.61316471,1.188196212,19.73998947,19.73969938,23.45463603,-3.714936649
9379.000001,15.71807893,1.252578205,19.73998947,19.68812309,24.66091388,-4.97279079
9380.000001,16.61316232,1.188194325,19.7398389,19.73966519,23.45455815,-3.714892966
9381.000001,17.50611602,1.123931053,19.7398389,19.67566741,22.11409359,-2.438426181
9382.000001,16.61316141,1.188192332,19.7398389,19.739631,23.45447819,-3.71484719
9383.000001,15.71807752,1.252574982,19.7398389,19.68807067,24.66078476,-4.972714094
9384.000001,16.61315901,1.188190442,19.7398389,19.73959675,23.45440018,-3.714803437
9385.000001,17.50611085,1.123926534,19.7398389,19.67558249,22.11390923,-2.438326743
9386.000001,16.61315809,1.188188445,19.7398389,19.73956248,23.45432005,-3.714757568
9387.000001,15.71807608,1.252571746,19.7398389,19.688018,24.66065508,-4.972637081
9388.000001,16.61315566,1.188186545,19.7398389,19.73952803,23.4542416,-3.714713579
9389.000001,17.50610564,1.123922001,19.73968659,19.67549728,22.11372427,-2.438226994
9390.000001,16.61315472,1.188184537,19.73968659,19.73949355,23.454161,-3.714667454
9391.000001,15.7180746,1.252568492,19.73968659,19.687965,24.66052463,-4.97255963
9392.000001,16.61315228,1.188182626,19.73968659,19.7394589,23.45408211,-3.714623212
9393.000001,17.50610039,1.12391745,19.73968659,19.67541171,22.11353856,-2.438126847
9394.000001,16.61315131,1.188180608,19.73968659,19.73942422,23.45400108,-3.714576852
9395.000001,15.71807306,1.252565221,19.73968659,19.68791166,24.66039341,-4.972481758
9396.000001,16.61314884,1.188178693,19.73968659,19.73938948,23.45392199,-3.714532512
9397.000001,17.5060951,1.123912881,19.73968659,19.67532578,22.11335208,-2.438026302
9398.000001,16.61314786,1.188176668,19.73953252,19.73935467,23.45384066,-3.71448599
9399.000001,15.71807149,1.252561933,19.73953252,19.68785801,24.66026148,-4.972403475
9400.000001,16.61314538,1.188174743,19.73953252,19.73931974,23.45376116,-3.71444142
9401.000001,17.50608977,1.123908302,19.73953252,19.67523963,22.11316516,-2.437925534
9402.000001,16.61314438,1.188172707,19.73953252,19.73928473,23.45367937,-3.714394642
9403.000001,15.71806987,1.252558629,19.73953252,19.68780405,24.66012884,-4.972324798
9404.000001,16.61314186,1.188170774,19.73953252,19.73924962,23.4535995,-3.71434988
9405.000001,17.50608441,1.123903701,19.73953252,19.67515306,22.11297734,-2.437824282
9406.000001,16.61314085,1.188168739,19.73953252,19.73921461,23.45351774,-3.714303123
9407.000001,15.71806823,1.252555309,19.73953252,19.68774981,24.65999555,-4.972245736
9408.000001,16.61313831,1.188166795,19.73937669,19.7391793,23.45343741,-3.714258105
9409.000001,17.506079,1.123899089,19.73937669,19.67506624,22.11278902,-2.437722783
9410.000001,16.61313727,1.188164749,19.73937669,19.73914407,23.45335516,-3.71421109
9411.000001,15.71806652,1.252551971,19.73937669,19.6876952,24.65986143,-4.972166227
9412.000001,16.61313472,1.188162802,19.73937669,19.7391087,23.4532747,-3.714166002
9413.000001,17.50607356,1.123894464,19.73937669,19.67497916,22.11260016,-2.437620997
9414.000001,16.61313365,1.188160745,19.73937669,19.73907325,23.45319198,-3.714118729
9415.000001,15.71806479,1.252548616,19.73937669,19.6876403,24.65972661,-4.97208631
9416.000001,16.61313111,1.188158787,19.73937669,19.73903771,23.4531111,-3.714073392
9417.000001,17.50606807,1.12388982,19.7392191,19.67489169,22.11241048,-2.43751879
9418.000001,16.61313001,1.188156723,19.7392191,19.73900211,23.45302806,-3.714025953
9419.000001,15.71806302,1.252545246,19.7392191,19.68758511,24.65959114,-4.972006025
9420.000001,16.61312743,1.188154755,19.7392191,19.73896635,23.45294673,-3.713980378
9421.000001,17.50604926,1.123879454,19.7392191,19.67468908,22.11197883,-2.437289741
9422.000001,16.61309903,1.18814101,19.7392191,19.73870426,23.45236402,-3.713659756
9423.000001,15.71801944,1.252523928,19.73888076,19.68719545,24.65868338,-4.971487926
9424.000001,16.61306895,1.188127385,19.73888076,19.73844217,23.45178368,-3.713341509
9425.000001,17.50598958,1.123852019,19.73888076,19.67414173,22.11082391,-2.436682176
9426.000001,16.61304037,1.188113647,19.73840218,19.73817998,23.451201,-3.713021022
9427.000001,15.71796174,1.252496649,19.73840218,19.68669441,24.65751878,-4.970824368
9428.000001,16.61301028,1.188100018,19.73840218,19.73791781,23.45062051,-3.712702696
9429.000001,17.5059299,1.123824585,19.73840218,19.6735944,22.10966907,-2.436074663
9430.000001,16.61298169,1.188086284,19.73792308,19.73765568,23.45003799,-3.712382312
9431.000001,15.71790404,1.252469366,19.73792308,19.68619331,24.65635405,-4.970160743
9432.000001,16.61295162,1.188072655,19.73792308,19.73739354,23.44945754,-3.712064006
9433.000001,17.50587023,1.123797151,19.73792308,19.67304709,22.10851427,-2.435467181
9434.000001,16.61292302,1.188058921,19.73744344,19.7371314,23.44887503,-3.711743634
9435.000001,15.71784635,1.252442081,19.73744344,19.68569219,24.65518929,-4.969497103
9436.000001,16.61289294,1.188045296,19.73744344,19.73686931,23.44829474,-3.711425432
9437.000001,17.50581055,1.123769717,19.73696339,19.67249977,22.1073595,-2.434859729
9438.000001,16.61286435,1.188031558,19.73696339,19.73660712,23.4477121,-3.711104986
9439.000001,15.71778865,1.252414796,19.73696339,19.68519107,24.65402455,-4.968833487
9440.000001,16.61283428,1.188017929,19.73696339,19.73634498,23.44713168,-3.710786708
9441.000001,17.50575087,1.123742283,19.73648282,19.67195245,22.10620476,-2.434252307
9442.000001,16.61280569,1.188004191,19.73648282,19.73608278,23.44654906,-3.710466277
9443.000001,15.71773095,1.252387507,19.73648282,19.68468988,24.65285969,-4.968169805
9444.000001,16.6127756,1.187990563,19.73648282,19.73582064,23.44596867,-3.710148033
9445.000001,17.50569119,1.123714846,19.7360017,19.67140508,22.10504993,-2.43364485
9446.000001,16.61274701,1.187976824,19.7360017,19.73555843,23.44538602,-3.709827594
9447.000001,15.71767324,1.252360224,19.7360017,19.68418878,24.65169507,-4.96750629
9448.000001,16.61271693,1.1879632,19.73552019,19.73529636,23.44480582,-3.709509458
9449.000001,17.50563151,1.123687408,19.73552019,19.6708577,22.1038951,-2.433037402
9450.000001,16.61268833,1.187949458,19.73552019,19.7350341,23.44422306,-3.709188962
9451.000001,15.71761554,1.252332936,19.73552019,19.68368762,24.6505303,-4.966842687
9452.000001,16.61265824,1.18793583,19.73503814,19.73477195,23.4436427,-3.708870747
9453.000001,17.50557181,1.12365997,19.73503814,19.67031029,22.10274028,-2.432429981
9454.000001,16.61262965,1.187922091,19.73503814,19.73450975,23.44306009,-3.708550337
9455.000001,15.71755783,1.252305649,19.73503814,19.68318646,24.64936559,-4.966179134
9456.000001,16.61259957,1.18790846,19.73455556,19.73424757,23.44247964,-3.70823207
9457.000001,17.50551213,1.123632533,19.73455556,19.66976294,22.10158555,-2.431822615
9458.000001,16.61257098,1.187894721,19.73455556,19.73398537,23.44189704,-3.707911675
9459.000001,15.71750013,1.252278361,19.73407257,19.6826853,24.64820089,-4.965515588
9460.000001,16.6125409,1.187881093,19.73407257,19.73372324,23.44131673,-3.707593492
9461.000001,17.50545244,1.123605092,19.73407257,19.6692155,22.10043069,-2.431215191
9462.000001,16.61251229,1.187867355,19.73407257,19.73346103,23.44073416,-3.707273129
9463.000001,15.71744241,1.252251071,19.73358905,19.68218409,24.64703611,-4.964852017
9464.000001,16.61248221,1.187853723,19.73358905,19.73319884,23.44015371,-3.706954869
9465.000001,17.50539275,1.123577654,19.73358905,19.66866812,22.09927598,-2.430607863
9466.000001,16.61245361,1.187839985,19.73358905,19.73293665,23.43957117,-3.706634524
9467.000001,15.7173847,1.252223782,19.733105,19.68168291,24.64587141,-4.9641885
9468.000001,16.61242353,1.187826353,19.733105,19.73267446,23.43899073,-3.706316278
9469.000001,17.50533306,1.123550209,19.733105,19.66812062,22.09812103,-2.430000413
9470.000001,16.61239492,1.187812614,19.73262054,19.73241223,23.43840816,-3.705995922
9471.000001,15.71732697,1.252196494,19.73262054,19.68118173,24.64470676,-4.963525029
9472.000001,16.61236484,1.187798983,19.73262054,19.73215006,23.43782778,-3.705677714
9473.000001,17.50527335,1.123522772,19.73262054,19.66757324,22.0969664,-2.429393165
9474.000001,16.61233624,1.187785244,19.73213555,19.73188785,23.43724523,-3.705357375
9475.000001,15.71726927,1.252169202,19.73213555,19.68068052,24.64354202,-4.962861501
9476.000001,16.61230614,1.187771616,19.73213555,19.73162571,23.43666496,-3.705039246
9477.000001,17.50521367,1.123495331,19.73213555,19.66702583,22.09581169,-2.428785864
9478.000001,16.61227755,1.187757874,19.73165002,19.73136347,23.43608232,-3.704718855
9479.000001,15.71721154,1.25214191,19.73165002,19.68017928,24.64237727,-4.962197992
9480.000001,16.61224747,1.187744243,19.73165002,19.7311013,23.43550197,-3.704400676
9481.000001,17.50526956,1.12352042,19.73165002,19.66752781,22.0968691,-2.429341295
9482.000001,16.61245109,1.187836023,19.73276188,19.73286784,23.43941125,-3.706543417
9483.000001,15.71750108,1.252273604,19.73383469,19.68261172,24.64801512,-4.965403396
9484.000001,16.61265528,1.187927939,19.73437063,19.73463735,23.44332707,-3.708689724
9485.000001,17.50568213,1.123703115,19.73543985,19.67118954,22.10457696,-2.433387422
9486.000001,16.61286095,1.188019748,19.73650727,19.73640688,23.44724113,-3.710834248
9487.000001,15.71790855,1.252458359,19.73703964,19.68602595,24.65592776,-4.969901806
9488.000001,16.61306511,1.188111654,19.73810347,19.73817627,23.45115725,-3.712980984
9489.000001,17.50609467,1.123885788,19.7391655,19.674851,22.11228542,-2.43743442
9490.000001,16.61327075,1.188203449,19.73969518,19.7399456,23.45507145,-3.715125846
9491.000001,15.71831597,1.252643097,19.74075362,19.68944,24.6638411,-4.974401099
9492.000001,16.61347488,1.188295347,19.74181027,19.7417149,23.45898795,-3.717273057
9493.000001,17.50650714,1.124068447,19.74233726,19.67851229,22.11999475,-2.441482459
9494.000001,16.6136805,1.188387134,19.74339032,19.74348415,23.46290255,-3.719418395
9495.000001,15.71872333,1.252827813,19.74444158,19.69285377,24.67175492,-4.978901151
9496.000001,16.61388461,1.188479022,19.74496675,19.74525333,23.46681937,-3.721566037
9497.000001,17.50691959,1.124251082,19.74601443,19.68217329,22.12770462,-2.445531328
9498.000001,16.6140902,1.188570792,19.74706031,19.74702235,23.47073399,-3.723711644
9499.000001,15.71913065,1.253012503,19.7475828,19.69626724,24.67966912,-4.983401874
9500.000001,16.61429428,1.188662672,19.7486251,19.74879143,23.47465119,-3.72585976
9501.000001,17.50733197,1.124433698,19.74966559,19.68583403,22.13541516,-2.449581126
9502.000001,16.61449985,1.188754432,19.75070429,19.75056033,23.47856613,-3.728005797
9503.000001,15.71953792,1.253197174,19.75122231,19.6996805,24.68758393,-4.987903431
9504.000001,16.61470391,1.188846301,19.75225742,19.75232929,23.48248361,-3.730154322
9505.000001,17.50774431,1.12461629,19.75329074,19.68949445,22.1431262,-2.453631751
9506.000001,16.61490945,1.188938054,19.75380695,19.75409811,23.48639896,-3.732300855
9507.000001,15.71994514,1.253381825,19.75483669,19.70309353,24.69549932,-4.992405796
9508.000001,16.61511348,1.189029913,19.75586463,19.75586694,23.49031674,-3.734449808
9509.000001,17.50815659,1.124798864,19.75689078,19.69315464,22.15083797,-2.457683328
9510.000001,16.61531901,1.189121651,19.75740251,19.75763557,23.49423223,-3.736596659
9511.000001,15.72035231,1.253566452,19.75842508,19.70650627,24.70341515,-4.996908876
9512.000001,16.61552301,1.189213503,19.75944585,19.75940432,23.49815043,-3.738746109
9513.000001,17.50856884,1.124981416,19.75995578,19.69681457,22.15855034,-2.461735775
9514.000001,16.61572852,1.18930523,19.76097297,19.76117283,23.5020662,-3.740893367
9515.000001,15.72075941,1.253751062,19.76198836,19.70991881,24.71133163,-5.001412829
9516.000001,16.61593249,1.189397071,19.76300196,19.76294144,23.50598466,-3.743043222
9517.000001,17.50898103,1.125163951,19.7635083,19.70047427,22.16626347,-2.465789197
9518.000001,16.61613796,1.189488792,19.76451832,19.76470987,23.50990087,-3.745190997
9519.000001,15.72116649,1.253935643,19.76552654,19.71333101,24.7192484,-5.005917386
9520.000001,16.61634193,1.189580612,19.76653297,19.7664782,23.51381924,-3.747341035
9521.000001,17.50939317,1.125346468,19.76703573,19.70413376,22.17397733,-2.469843572
9522.000001,16.61654738,1.189672329,19.76803858,19.76824662,23.517736,-3.749489377
9523.000001,15.72157351,1.254120209,19.76903964,19.71674306,24.72716592,-5.010422866
9524.000001,16.6167513,1.189764141,19.7700389,19.77001484,23.52165472,-3.751639883
9525.000001,17.50980527,1.125528957,19.77053808,19.70779286,22.18169155,-2.473898683
9526.000001,16.61695674,1.189855844,19.77153377,19.77178309,23.52557165,-3.753788565
9527.000001,15.72198047,1.254304753,19.77252766,19.72015483,24.73508393,-5.014929103
9528.000001,16.61716065,1.189947643,19.77351975,19.77355115,23.52949058,-3.755939434
9529.000001,17.51021733,1.125711432,19.77451006,19.71145183,22.18940666,-2.477954836
9530.000001,16.61736604,1.190039335,19.77500387,19.77531923,23.53340775,-3.758088516
9531.000001,15.72238739,1.254489273,19.7759906,19.72356633,24.74300238,-5.019436055
9532.000001,16.61756993,1.19013113,19.77697554,19.77708728,23.53732723,-3.760239952
9533.000001,17.51062933,1.125893885,19.77795868,19.71511049,22.19712234,-2.482011852
9534.000001,16.61777531,1.190222811,19.77894002,19.77885524,23.54124468,-3.762389443
9535.000001,15.72279425,1.254673773,19.77942936,19.72697758,24.75092139,-5.023943811
9536.000001,16.61797916,1.190314595,19.78040714,19.78062313,23.54516441,-3.764541281
9537.000001,17.51104127,1.12607632,19.78138312,19.71876891,22.20483873,-2.486069819
9538.000001,16.61818451,1.190406262,19.78235731,19.7823909,23.54908201,-3.766691105
9539.000001,15.72320109,1.254858249,19.78332971,19.73038859,24.75884088,-5.028452288
9540.000001,16.61838834,1.190498036,19.78381457,19.78415868,23.55300205,-3.768843373
9541.000001,17.5114523,1.12625856,19.78477227,19.72242305,22.21254779,-2.490124734
9542.000001,16.61859152,1.190589217,19.78571863,19.78591587,23.55689808,-3.770982212
9543.000001,15.72360396,1.255041751,19.78666322,19.73377945,24.76671711,-5.032937664
9544.000001,16.61879317,1.190680511,19.78760606,19.78767314,23.56079677,-3.773123627
9545.000001,17.51186071,1.126440335,19.78854713,19.72606624,22.22023667,-2.494170424
9546.000001,16.61899636,1.190771698,19.78948644,19.78943051,23.56469378,-3.775263262
9547.000001,15.72400554,1.255224934,19.78995521,19.73716382,24.77458015,-5.037416332
9548.000001,16.61919801,1.190862992,19.790891,19.79118787,23.5685932,-3.777405331
9549.000001,17.51226911,1.126622099,19.79182503,19.72970938,22.2279266,-2.498217215
9550.000001,16.61940118,1.190954173,19.7927573,19.79294519,23.57249067,-3.77954548
9551.000001,15.72440712,1.255408112,19.7936878,19.74054825,24.78244441,-5.04189616
9552.000001,16.61960283,1.191045463,19.79461654,19.79470255,23.57639066,-3.781688113
9553.000001,17.51267749,1.126803859,19.79554572,19.73335258,22.23561783,-2.502265258
9554.000001,16.61980599,1.191136644,19.79647351,19.79645993,23.58028885,-3.783828914
9555.000001,15.72480868,1.255591281,19.79693652,19.74393267,24.79030972,-5.046377044
9556.000001,16.62000762,1.191227931,19.79786167,19.79821729,23.58418942,-3.78597213
9557.000001,17.51308585,1.126985612,19.79878416,19.73699577,22.24331026,-2.506314487
9558.000001,16.62021078,1.191319104,19.79970489,19.79997461,23.58808802,-3.788113403
9559.000001,15.72521021,1.255774441,19.80062386,19.74731706,24.79817604,-5.050858983
9560.000001,16.62041241,1.191410387,19.80154105,19.80173198,23.59198916,-3.790257182
9561.000001,17.5134942,1.127167355,19.80245649,19.74063893,22.25100377,-2.510364839
9562.000001,16.62061555,1.191501561,19.80337015,19.80348937,23.5958885,-3.792399128
9563.000001,15.72561174,1.255957592,19.80428205,19.75070145,24.80604344,-5.055341984
9564.000001,16.62081716,1.191592837,19.80519218,19.80524667,23.59979007,-3.794543398
9565.000001,17.51390253,1.127349091,19.80610054,19.7442821,22.25869847,-2.514416378
9566.000001,16.62102031,1.191684003,19.80700714,19.80700402,23.60368983,-3.796685817
9567.000001,15.72601324,1.256140738,19.80791197,19.75408588,24.81391201,-5.059826135
9568.000001,16.62122191,1.191775276,19.80836351,19.80876133,23.607592,-3.798830671
9569.000001,17.51431083,1.127530822,19.80926569,19.74792529,22.26639443,-2.518469145
9570.000001,16.62142504,1.191866438,19.81016611,19.81051866,23.61149231,-3.80097365
9571.000001,15.72641473,1.256323877,19.81106388,19.75747032,24.82178172,-5.064311393
9572.000001,16.62162663,1.191957711,19.81195988,19.81227603,23.61539519,-3.803119157
9573.000001,17.51471914,1.12771254,19.81285412,19.75156841,22.27409138,-2.52252297
9574.000001,16.62182976,1.19204887,19.8137466,19.81403338,23.6192961,-3.805262721
9575.000001,15.72681619,1.256507007,19.81463731,19.76085474,24.82965245,-5.068797705
9576.000001,16.62203135,1.192140139,19.81552625,19.81579076,23.62319956,-3.807408792
9577.000001,17.51512741,1.127894258,19.81641343,19.75521163,22.28178977,-2.526578134
9578.000001,16.62223447,1.192231291,19.81729884,19.81754806,23.62710091,-3.809552848
9579.000001,15.72721765,1.256690128,19.81818248,19.76423916,24.83752424,-5.07328508
9580.000001,16.62243603,1.192322554,19.81906436,19.81930538,23.63100481,-3.811699429
9581.000001,17.51553567,1.128075965,19.81994448,19.7588548,22.2894892,-2.530634396
9582.000001,16.62263915,1.192413706,19.82082283,19.82106275,23.63490689,-3.813844141
9583.000001,15.72761908,1.256873244,19.82169941,19.76762361,24.84539722,-5.077773604
9584.000001,16.6228407,1.192504971,19.82257423,19.82282017,23.63881159,-3.815991421
9585.000001,17.5159439,1.128257662,19.82344728,19.76249791,22.29718969,-2.534691778
9586.000001,16.62304382,1.192596116,19.82431857,19.8245775,23.64271412,-3.818136627
9587.000001,15.7280205,1.257056349,19.82518809,19.77100803,24.85327117,-5.082263139
9588.000001,16.62324537,1.192687375,19.82605585,19.82633488,23.64661931,-3.820284425
9589.000001,17.51635213,1.128439351,19.82692184,19.76614103,22.30489136,-2.538750326
9590.000001,16.62344846,1.19277852,19.82778607,19.82809225,23.65052253,-3.822430279
9591.000001,15.7284219,1.257239449,19.82864853,19.77439248,24.86114631,-5.086753827
9592.000001,16.62365001,1.192869767,19.82950923,19.82984951,23.65442797,-3.824578455
9593.000001,17.51676034,1.128621037,19.83036816,19.76978422,22.31259437,-2.542810148
9594.000001,16.6238531,1.192960909,19.83122621,19.83160691,23.6583318,-3.826724895
9595.000001,15.72882328,1.257422541,19.83251018,19.77777694,24.86902253,-5.091245594
9596.000001,16.62405464,1.193052157,19.83336382,19.83336425,23.66223799,-3.828873748
9597.000001,17.51716852,1.128802715,19.83421569,19.77342738,22.32029852,-2.546871132
9598.000001,16.6242577,1.193143294,19.83506579,19.83512159,23.66614231,-3.831020721
9599.000001,15.72922465,1.257605623,19.83591413,19.78116137,24.87689976,-5.095738397
9600.000001,16.62445923,1.193234539,19.83676071,19.83687895,23.6700491,-3.833170158
9601.000001,17.51744896,1.128925962,19.83676071,19.77590292,22.32553023,-2.549627308
9602.000001,16.62440625,1.193208544,19.83676071,19.83638358,23.66894237,-3.832558789
9603.000001,15.72924413,1.257612592,19.83637908,19.78129548,24.87720628,-5.095910802
9604.000001,16.6243494,1.193182612,19.83598586,19.83588464,23.66783265,-3.831948006
9605.000001,17.5173349,1.128873851,19.83598586,19.77486131,22.32332384,-2.54846253
9606.000001,16.62429409,1.193156557,19.83559213,19.8353855,23.66672027,-3.83133477
9607.000001,15.72913379,1.257560742,19.83519789,19.78034116,24.87498051,-5.094639346
9608.000001,16.62423724,1.193130618,19.83519789,19.83488645,23.66561033,-3.830723878
9609.000001,17.51722085,1.128821744,19.8348034,19.77381979,22.32111774,-2.547297951
9610.000001,16.62418194,1.19310457,19.8348034,19.83438745,23.6644983,-3.830110859
9611.000001,15.72902344,1.25750889,19.83440841,19.77938681,24.87275475,-5.093367942
9612.000001,16.62412507,1.193078631,19.83401315,19.83388838,23.6633884,-3.829500016
9613.000001,17.51710679,1.128769636,19.83401315,19.77277826,22.31891171,-2.546133459
9614.000001,16.62406976,1.193052579,19.8336174,19.8333893,23.66227626,-3.828886955
9615.000002,15.72891308,1.257457034,19.83322113,19.77843239,24.87052893,-5.09209654
9616.000002,16.6240129,1.193026634,19.83322113,19.83289015,23.66116618,-3.828276029
9617.000002,17.51699273,1.128717525,19.83282462,19.77173668,22.31670569,-2.54496901
9618.000002,16.62395758,1.193000589,19.83282462,19.83239118,23.66005436,-3.82766318
9619.000002,15.72880272,1.257405176,19.83242759,19.77747795,24.86830315,-5.090825193
9620.000002,16.62390073,1.192974644,19.83203031,19.83189206,23.65894436,-3.827052309
9621.000002,17.51687866,1.128665406,19.83203031,19.77069496,22.31449946,-2.543804495
9622.000002,16.62384541,1.192948591,19.83163252,19.83139296,23.65783229,-3.826439329
9623.000002,15.72869235,1.257353317,19.83123423,19.7765235,24.86607742,-5.089553921
9624.000002,16.62378853,1.19292265,19.83123423,19.83089387,23.65672246,-3.825828597
9625.000002,17.51676459,1.128613292,19.83083568,19.76965335,22.31229355,-2.542640199
9626.000002,16.62373322,1.192896594,19.83043663,19.83039474,23.65561034,-3.825215603
9627.000002,15.72858197,1.257301456,19.83043663,19.77556901,24.86385171,-5.0882827
9628.000002,16.62367634,1.192870645,19.83003732,19.82989552,23.65450026,-3.824604739
9629.000002,17.5166505,1.128561173,19.83003732,19.76861164,22.31008754,-2.5414759
9630.000002,16.62362102,1.192844593,19.8296375,19.82939645,23.65338834,-3.823991888
9631.000002,15.72847159,1.25724959,19.82923718,19.77461446,24.86162592,-5.087011462
9632.000002,16.62356415,1.192818644,19.82923718,19.82889725,23.65227833,-3.823381079
9633.000002,17.51653641,1.128509052,19.8288366,19.7675699,22.30788157,-2.540311668
9634.000002,16.62350882,1.192792588,19.8288366,19.82839811,23.65116629,-3.822768187
9635.000002,15.72836121,1.257197722,19.82843552,19.77365988,24.85940016,-5.085740278
9636.000002,16.62345195,1.192766639,19.82803418,19.82789891,23.65005634,-3.822157432
9637.000002,17.51642233,1.128456926,19.82803418,19.7665281,22.30567553,-2.539147437
9638.000002,16.62339662,1.192740584,19.82763234,19.82739979,23.64894441,-3.821544615
9639.000002,15.72825083,1.257145854,19.82722998,19.77270532,24.85717452,-5.084469196
9640.000002,16.62333974,1.192714635,19.82722998,19.82690059,23.6478345,-3.82093391
9641.000002,17.51630823,1.128404808,19.82682738,19.76548643,22.30346991,-2.537983489
9642.000002,16.62328441,1.192688579,19.82682738,19.82640146,23.64672259,-3.820321124
9643.000002,15.72814043,1.257093983,19.82642426,19.7717507,24.85494884,-5.083198138
9644.000002,16.62322752,1.192662634,19.82602089,19.82590232,23.64561288,-3.819710562
9645.000002,17.51619413,1.128352682,19.82602089,19.76444463,22.3012641,-2.536819476
9646.000002,16.6231722,1.192636571,19.82561702,19.82540309,23.64450076,-3.81909767
9647.000002,15.72803003,1.257042108,19.82521263,19.77079602,24.85272311,-5.081927087
9648.000002,16.62311531,1.192610618,19.82521263,19.82490382,23.6433908,-3.818486977
9649.000002,17.51608003,1.12830055,19.82480799,19.76340273,22.29905817,-2.53565544
9650.000002,16.62305997,1.192584563,19.82480799,19.82440471,23.64227903,-3.817874318
9651.000002,15.72791962,1.256990235,19.82440285,19.76984138,24.85049756,-5.080656182
9652.000002,16.62300308,1.19255861,19.8239972,19.82390545,23.64116912,-3.817263678
9653.000002,17.51596592,1.128248421,19.8239972,19.76236089,22.29685247,-2.53449158
9654.000002,16.62294774,1.192532547,19.82359129,19.82340621,23.64005709,-3.816650887
9655.000002,15.72780921,1.256938356,19.82359129,19.76888665,24.84827189,-5.079385236
9656.000002,16.62289086,1.192506595,19.82318488,19.82290698,23.6389473,-3.816040325
9657.000002,17.51585179,1.128196288,19.82277821,19.76131897,22.29464671,-2.533327738
9658.000002,16.62283551,1.192480532,19.82277821,19.82240773,23.63783532,-3.815427586
9659.000002,15.72769879,1.256886476,19.82237103,19.76793191,24.84604627,-5.078114366
9660.000002,16.62277862,1.192454576,19.82196335,19.82190843,23.63672541,-3.814816983
9661.000002,17.5157271,1.128139264,19.82196335,19.76017948,22.29223433,-2.532054855
